Root	Lemma	pLemma	Stem	pStem	POS	Enclitic	Proclitic
-	هَنِي	-	هَنِي	-	اسم|	نَا : ضمير المتكلمين	#
-	هَنِي	-	هَنِي	-	اسم|	نَا : ضمير المتكلمين	فَ : حرف العطف أو الاستئناف
-	هَنِي	-	هَنِي	-	اسم|	نَا : ضمير المتكلمين	وَ : حرف العطف
-	هَنِي	-	هَنِي	-	اسم|	هِ : ضمير الغائب	#
-	هَنِي	-	هَنِي	-	اسم|	هِ : ضمير الغائب	أَ : همزة الاستفهام
-	هَنِي	-	هَنِي	-	اسم|	هِ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	هَنِي	-	هَنِي	-	اسم|	هِ : ضمير الغائب	وَ : حرف العطف
-	هَنِي	-	هَنِي	-	اسم|	هَا : ضمير الغائبة	#
-	هَنِي	-	هَنِي	-	اسم|	هَا : ضمير الغائبة	أَ : همزة الاستفهام
-	هَنِي	-	هَنِي	-	اسم|	هَا : ضمير الغائبة	وَ : حرف العطف
-	هَنِي	-	هَنِي	-	اسم|	هِمْ : ضمير الغائبين	#
-	هَنِي	-	هَنِي	-	اسم|	هِمْ : ضمير الغائبين	أَ : همزة الاستفهام
-	هَنِي	-	هَنِي	-	اسم|	هِنَّ : ضمير الغائبات	#
-	هَنِي	-	هَنِي	-	اسم|	هِنَّ : ضمير الغائبات	وَ : حرف العطف
حسب	حَسْبَمَا	-	حَسْبَمَا	-	اسم|	#	#
حسب	حَسْبَمَا	-	حَسْبَمَا	-	اسم|	#	فَ : حرف العطف أو الاستئناف
حسب	حَسْبَمَا	-	حَسْبَمَا	-	اسم|	#	وَ : حرف العطف
حول	حَالَمَا	-	حَالَمَا	-	اسم|	#	#
حول	حَالَمَا	-	حَالَمَا	-	اسم|	#	فَ : حرف العطف أو الاستئناف
حول	حَالَمَا	-	حَالَمَا	-	اسم|	#	وَ : حرف العطف
قلل	قَلَّمَا	-	قَلَّمَا	-	اسم|	#	#
قلل	قَلَّمَا	-	قَلَّمَا	-	اسم|	#	فَ : حرف العطف أو الاستئناف
قلل	قَلَّمَا	-	قَلَّمَا	-	اسم|	#	وَ : حرف العطف
مثل	مِثْلَمَا	-	مِثْلَمَا	-	اسم|	#	#
مثل	مِثْلَمَا	-	مِثْلَمَا	-	اسم|	#	فَ : حرف العطف أو الاستئناف
مثل	مِثْلَمَا	-	مِثْلَمَا	-	اسم|	#	وَ : حرف العطف
وقت	وَقْتَمَا	-	وَقْتَمَا	-	اسم|	#	#
وقت	وَقْتَمَا	-	وَقْتَمَا	-	اسم|	#	فَ : حرف العطف أو الاستئناف
وقت	وَقْتَمَا	-	وَقْتَمَا	-	اسم|	#	وَ : حرف العطف
